47795	1
29226	0
92	1
142529	1
115258	0
126413	0
15082	1
65038	0
6487	0
2293	1
105736	1
61962	0
98231	1
123466	1
138588	1
6020	0
105529	0
73387	0
7887	1
78756	0
111047	1
53020	0
20922	0
152417	0
149834	0
130966	0
116299	1
98765	0
94391	1
144535	0
136685	0
109103	1
51371	0
129804	0
38964	0
41006	0
121955	0
14600	0
79346	0
13191	0
17687	0
13767	1
4759	1
130014	1
110753	1
90927	0
46217	1
92861	0
2128	0
123138	0
126514	0
108081	1
135408	0
67942	1
122477	0
89463	0
93961	0
50352	1
117480	0
154880	1
80823	0
29667	0
115621	0
58880	1
161170	1
69264	1
44727	1
71742	0
30244	0
136145	0
66356	0
87510	1
133399	1
132349	0
58114	1
122453	0
51244	1
1954	1
61205	0
19639	0
152905	0
124039	0
99603	0
109630	0
86830	0
126350	0
59736	0
82453	1
5735	1
153119	1
73024	0
82826	0
155324	0
79070	0
100620	1
20054	1
39364	1
135807	0
43315	1
97956	1
140598	1
144422	1
58978	0
144610	1
78482	0
158266	0
156176	1
34495	1
152196	0
154081	0
34050	1
31136	0
119134	0
81853	0
146665	1
110996	1
70542	0
105914	1
22872	0
84053	1
77434	1
162681	0
97827	0
137940	1
112311	0
102645	0
4158	1
121585	0
72986	0
156433	0
2259	0
159762	1
98250	0
80693	0
14420	0
127180	0
32066	1
128688	1
52180	1
6642	0
116087	1
63419	1
40019	0
48655	0
111891	0
80134	0
141057	0
157022	0
36428	1
82117	1
45018	1
128695	1
24698	0
12032	1
4574	0
32402	0
133976	1
116787	0
159352	0
35342	1
120083	1
101023	0
101466	0
41629	0
114378	0
33160	0
67648	1
85319	1
112738	1
27240	1
990	1
15243	1
38797	1
95140	0
53886	1
128874	0
137032	1
105721	1
100059	1
84403	0
45778	0
111577	0
102197	1
56095	1
115167	0
92657	1
117216	1
95936	1
4047	1
160017	0
56017	1
122876	1
112543	1
6277	0
152874	1
75049	0
117180	0
2826	1
79543	1
689	1
14349	0
62560	1
103988	0
133719	1
160440	1
51659	0
130357	0
122496	0
55102	1
39930	0
117401	0
56381	1
129025	0
150307	1
50748	0
27961	0
136977	1
23015	0
103343	1
131371	0
50636	0
116684	1
2692	0
152629	1
76137	1
72920	1
97578	1
137007	1
121011	0
64904	0
69981	1
62364	0
117643	0
156124	1
83495	1
137363	0
67932	1
130520	0
31025	1
162516	1
111822	0
74036	1
28160	1
145986	0
117615	0
108535	0
76370	0
160211	1
82685	0
112237	0
5333	1
6261	0
32324	0
130990	1
14381	0
36915	1
111561	1
133405	0
122268	0
837	0
16396	1
28426	0
20307	1
139319	1
73304	1
104955	1
74879	0
26472	0
127933	0
98998	1
42601	0
26424	1
17569	0
18129	1
92354	1
66413	1
107883	0
44943	1
12531	0
83408	0
59378	0
12191	0
79284	0
84280	1
161280	1
108988	1
53750	0
24601	1
33250	0
125636	0
36258	1
92566	0
94656	0
52549	1
44947	0
132538	0
60238	1
71449	1
9002	0
75683	0
141890	0
41653	1
85740	1
133980	0
70763	1
126629	1
12229	0
90603	1
57684	1
40361	1
4877	0
134748	1
152727	1
59928	0
82474	1
18910	1
97327	1
9879	1
105374	0
57193	1
14834	0
83823	0
149474	0
5607	1
143518	0
44826	1
545	1
29962	0
130167	0
120812	0
9604	0
25884	1
74874	0
153920	1
130029	1
38891	0
162690	0
142729	1
108648	0
119753	0
116612	0
139361	0
85460	0
91682	0
17745	0
98632	0
24681	1
156271	0
15885	1
162676	0
125848	0
43494	1
15059	1
66671	0
15235	0
10084	0
106538	0
31626	1
39766	1
59039	1
18776	1
76297	1
159127	1
27967	0
5531	0
89528	0
88658	0
103867	1
157934	0
116996	1
26913	0
29208	0
19060	0
153337	1
145980	0
84615	0
8055	1
17392	0
1473	1
129966	1
85814	0
134623	1
35958	1
44707	1
114708	0
121095	0
152617	0
141760	0
36890	0
145230	1
2507	0
5255	1
16344	0
151060	0
13653	0
155195	0
159815	1
145204	0
150295	0
38142	0
83553	1
83790	0
127912	0
47545	0
51030	1
71389	0
144895	0
147830	1
14532	0
96187	1
109326	1
129909	0
107615	0
38357	1
130667	0
9945	1
63317	1
108967	1
85942	0
147895	1
4014	1
48608	1
119	0
104206	0
140729	1
139899	0
13258	1
56322	1
126267	1
129306	0
91517	0
15110	0
9533	0
119129	0
126627	0
76731	0
28186	0
135330	0
33485	0
2599	0
159222	1
68553	0
74993	0
10397	1
52725	1
6516	1
98340	1
111455	1
124088	0
7659	1
129108	1
22238	1
119612	0
109491	1
126660	1
111325	1
45529	0
38089	0
57857	1
27744	0
33194	1
115842	1
147023	0
152111	1
101237	0
126901	0
86715	0
102729	0
86463	0
68749	1
153071	0
65227	1
62968	0
84972	1
49255	0
58181	0
148007	0
54640	0
68128	0
66764	0
142963	1
61431	1
147933	1
98100	0
126373	0
7288	1
140288	1
146282	1
19311	1
96943	0
63147	1
27445	0
36513	0
96339	1
29922	0
91973	1
62844	1
26697	0
152538	1
161429	0
63350	0
116949	0
146587	0
15449	0
88291	0
76339	1
109723	0
20515	1
55060	0
219	0
88776	0
140907	0
68515	1
98900	0
124085	1
100505	1
12968	0
72672	1
128969	0
115334	1
22813	1
24889	1
121885	0
19950	0
140224	1
80206	1
113499	1
126611	1
38654	0
81210	1
1669	1
133472	0
142531	0
148498	0
124026	1
134526	0
162098	0
124579	1
121698	1
119068	1
4912	0
104862	0
15625	1
12650	1
107622	1
135297	0
126731	1
75687	1
85879	1
120259	1
49332	1
104899	0
18076	1
48194	0
1340	0
66203	0
127318	0
152797	1
55281	0
155211	1
108374	1
31232	1
106704	1
60884	0
135552	1
156249	0
1997	0
35812	0
59308	0
130616	0
40661	1
102898	1
109855	0
37241	0
84379	0
139198	0
75103	1
90852	0
41144	1
73002	1
154080	1
99202	0
61426	0
77810	0
109657	1
94142	1
154269	1
101542	0
82681	0
32251	1
18945	0
155544	1
137384	1
147429	0
78316	1
82991	1
44406	1
81351	0
119028	0
113893	1
62580	1
59228	0
19518	0
18485	1
67234	0
32521	1
156666	0
70978	0
26367	0
56995	1
160363	0
62471	1
127198	0
2828	0
87177	0
39312	1
136555	1
122183	1
102595	0
81492	0
109867	0
137135	0
74731	1
107270	1
13225	1
100242	0
119895	1
10611	1
76310	1
47885	1
13659	0
122404	0
67919	1
87706	0
26417	1
114403	1
154227	1
117374	0
44465	0
35105	0
12428	0
933	1
11540	1
81850	1
31148	0
56719	0
14542	1
32889	0
68294	0
2823	0
154112	1
151320	0
134222	0
149679	1
119952	0
31910	1
14914	0
31087	0
98355	0
150721	1
85513	1
140347	1
9453	0
163290	1
107754	1
138690	1
1765	1
46610	1
71532	0
103556	0
13589	1
122015	1
79064	1
87122	0
151020	1
146178	1
146270	0
28161	0
160024	1
108020	1
11392	0
114212	1
104402	1
75150	0
114961	0
33979	0
25246	1
66314	1
150837	1
64075	1
40387	1
33355	0
113246	0
50246	0
85334	1
9598	1
22994	1
142222	0
143237	0
116963	1
84771	0
103604	0
17993	0
103295	1
112201	0
16806	0
7680	0
21499	1
75907	1
61553	0
55140	1
6007	1
76420	1
62057	0
125302	0
46904	0
47758	1
67115	0
129248	1
159942	1
132881	0
82638	1
128325	1
90652	1
2174	0
121078	0
153739	1
62015	0
51598	1
144675	0
152675	0
33909	1
54035	0
161712	0
74265	1
112817	1
13139	1
89592	0
109579	1
15382	0
126380	1
45787	1
135811	0
157518	1
82796	0
14743	0
65022	1
61000	1
22855	0
102932	0
85818	1
125815	0
56945	0
83315	1
157635	0
118824	0
82900	0
15729	0
20396	0
137182	1
37000	1
74997	0
57780	0
49962	0
158846	1
114350	0
77572	0
155845	1
159699	1
136485	1
65391	1
51639	1
20980	0
45404	1
4055	0
126059	1
1406	0
146986	0
131511	0
62843	1
146724	1
76257	0
117289	0
5189	1
48066	1
20309	0
55183	0
29835	0
7238	0
81318	0
152659	1
85245	0
17995	1
146651	0
34381	0
3579	0
102815	0
131933	1
13164	1
69402	1
34104	0
34375	1
82374	0
105568	0
5976	1
74408	1
127675	0
579	1
107344	1
96080	0
92663	0
145476	1
16164	1
133023	0
10833	0
162395	1
93914	0
106663	0
152814	0
76295	1
36991	1
50834	1
16908	0
127225	0
97371	0
105295	0
122059	0
76185	0
8840	1
36745	0
141965	0
161717	1
6723	1
26015	0
156898	0
95896	0
22651	0
155092	0
125524	0
47614	0
114161	1
23922	0
105813	0
48475	1
45887	0
13558	1
129377	1
149699	1
22709	0
149298	0
57731	1
65054	1
2794	0
151309	1
153577	0
143324	0
90847	0
103357	1
91716	1
65627	1
97384	0
84317	1
2161	1
28986	0
138411	1
57707	1
100057	1
31267	1
24426	1
162630	0
59207	1
135852	0
126785	1
38385	0
105855	1
2440	1
122478	0
83563	1
154063	1
100172	0
4107	1
81592	1
49349	0
65854	1
149765	1
56956	1
153642	1
47156	0
861	0
87007	1
44049	0
101558	1
101140	1
2799	1
128797	1
146173	1
1041	1
151495	1
22874	0
47600	1
69891	0
13595	0
157802	0
104576	1
128100	1
36538	0
105205	1
55581	1
9247	0
151885	0
11322	1
105889	0
41642	1
130417	0
141398	1
6596	0
12626	1
160416	1
48059	0
113458	0
51100	1
98164	0
96882	1
94223	1
94091	1
161577	1
13554	0
25777	0
623	0
72464	0
151725	1
120447	1
17184	1
11315	0
41172	1
145009	0
132402	0
62791	0
47555	0
487	0
44433	1
45738	0
123242	0
79104	0
27032	1
143609	1
8587	0
63054	0
339	0
2857	0
43588	1
69490	0
111819	1
40456	0
134780	1
120713	0
60307	1
24801	0
76576	0
55346	1
83399	0
143314	0
56603	1
108097	1
119722	0
97538	0
62285	0
27336	0
50577	0
98752	0
133725	0
104642	0
62606	0
113439	0
48877	1
144982	1
158038	0
1762	1
94074	0
3651	1
111956	0
97582	0
156357	1
18481	0
152674	1
87035	1
159625	1
74188	0
104276	1
27707	0
10304	0
31639	1
4415	1
101743	0
114696	1
62309	1
85036	1
2378	1
123061	1
28842	1
18689	1
71250	1
54182	1
159054	1
69168	0
64039	1
65911	1
79458	1
152829	1
36814	0
159289	0
150471	1
106418	1
110328	1
5730	0
40288	1
5955	1
134174	0
108205	0
116212	1
28151	0
670	1
142726	1
18813	1
99828	0
13307	1
120859	0
120507	0
122910	1
36014	0
28608	0
134221	0
137036	0
155300	0
103313	1
85137	0
30180	0
135605	0
82377	1
137113	1
104225	0
84445	0
5792	1
157351	1
36763	0
30579	1
150190	1
90763	1
44106	1
138401	1
43737	0
53299	0
89719	0
123811	1
41239	0
142183	1
36136	1
17346	0
111034	1
107638	0
93081	0
109416	0
79970	1
86558	1
35464	1
119740	1
119867	0
15096	1
88550	0
40328	1
116240	1
84765	0
42782	1
64984	0
15748	1
101631	0
155973	0
42961	0
62106	1
138034	1
93105	1
123992	0
97854	0
77750	0
136741	0
152269	1
5129	1
68337	0
148324	0
74087	0
152775	1
2968	1
11696	0
81374	1
151923	0
9412	0
69960	0
30884	0
62227	1
125416	1
3295	0
75191	1
116528	0
102348	1
125261	1
65345	1
55082	1
3931	1
130512	1
136944	0
24363	0
98926	0
153968	0
58667	0
2499	1
49305	1
100056	1
141272	1
122744	0
149092	1
121536	1
127979	0
62376	0
65890	1
124916	1
105840	1
38795	1
115150	0
95744	0
81759	0
62255	0
55152	1
63397	1
42271	1
58957	1
142136	0
131339	1
97246	1
10221	0
138195	0
129514	1
53849	1
41170	1
35746	1
74215	1
46621	1
112375	1
63845	0
141943	1
59012	1
20361	0
89331	0
54334	0
97417	0
130730	1
114313	1
95297	1
145119	1
47550	0
142454	0
4994	0
80810	1
138637	0
90113	0
98010	1
45493	1
93255	1
115085	0
5273	1
123388	1
154632	0
61012	0
38024	1
143441	0
148821	0
70317	0
149468	1
8259	0
55953	1
110079	1
162373	1
98114	0
32577	1
18753	1
40718	0
103968	0
91188	0
128413	0
81389	1
19941	0
145343	0
120383	1
126968	1
82185	1
132810	1
149717	0
11599	0
128848	0
160897	1
161027	0
23908	0
95317	0
118967	0
55910	0
25885	1
76001	0
65813	0
90321	0
528	1
129078	0
55411	1
66638	1
48390	1
2646	1
89732	1
137419	0
79610	0
127298	0
71085	1
7829	1
83988	0
99970	1
121982	0
146166	0
14434	0
88853	1
63742	1
111834	0
28569	0
31207	0
10049	0
159279	0
7806	1
138528	0
101067	1
50938	0
72671	0
89481	0
55339	0
76035	0
137784	0
150250	1
103404	1
153639	1
38269	1
99153	1
115180	1
113477	0
30620	1
156015	1
146024	1
154294	1
56632	0
69983	0
124924	1
93763	1
29740	0
29115	1
19113	0
61881	1
65964	1
63840	0
161828	0
21030	1
18474	1
135113	1
12125	0
49335	1
25138	0
115649	1
120618	0
159327	1
50193	1
151102	1
161607	0
221	0
69924	0
10038	1
157496	1
87636	1
4131	1
121163	1
67603	0
154809	0
51787	1
135473	1
148658	1
39172	1
162199	1
16993	1
63892	1
40641	1
85713	1
130882	0
10936	1
5062	1
109700	1
121074	0
151883	0
52451	0
118583	0
33805	1
19853	1
120892	0
19221	0
6590	0
79974	0
7888	0
123476	0
100828	0
148264	1
854	1
16219	0
86758	1
155456	1
25265	0
84984	0
89388	0
91430	1
82955	0
61257	0
80416	1
133613	0
96565	0
149547	1
23386	1
43005	1
138122	1
143323	1
11237	0
125975	1
113756	0
144595	0
58799	0
64136	0
1874	1
158050	0
118424	0
35151	1
118808	0
3449	1
2661	1
112200	1
140372	1
74093	0
3984	1
5703	1
13245	0
149914	1
73682	0
16730	0
89135	1
89062	0
119987	1
82628	1
84174	0
1236	0
25996	0
11359	0
132800	0
149927	1
80853	0
70589	0
1711	1
25689	0
62858	0
137907	0
42585	0
20979	1
68728	1
61823	1
130437	0
10917	1
96949	0
144358	0
147242	0
106689	1
134273	1
146812	1
117745	0
11220	0
92324	0
78328	1
124673	1
130324	0
70685	0
106705	0
39332	0
129723	0
159702	1
34737	1
149828	1
58186	0
116797	1
39440	1
131581	0
99702	1
77253	1
145818	0
35922	1
90973	1
35360	1
50701	0
81132	1
93653	0
48932	0
22556	1
76389	0
63855	1
77952	1
122682	0
2	1
119850	0
28674	1
83335	0
24251	1
101289	1
4299	0
58955	1
137743	1
91580	1
81496	0
158129	1
41936	1
120707	1
125730	0
39826	0
36662	0
56693	0
81124	0
72197	0
48689	0
115637	0
135801	1
62640	0
12814	0
22169	0
163245	1
31769	1
29344	1
7223	0
106090	1
64184	1
122115	0
30258	0
93097	0
137963	0
4190	0
47790	1
17446	0
74574	0
43724	0
146361	0
86043	0
28726	1
129150	1
46106	1
159872	1
143980	0
74461	1
47699	0
18006	0
83322	0
59922	1
149145	1
80790	1
151933	0
84269	1
23650	1
88764	1
140234	0
143085	1
45254	1
63383	0
11742	1
28697	0
157995	1
111134	0
158455	1
14172	0
49613	1
110966	0
114355	1
30060	1
73310	1
24599	1
812	1
80722	0
83782	1
42448	0
158957	0
2483	1
13135	1
9426	0
65262	1
43794	0
153510	1
84643	1
24558	1
114741	1
97358	1
81305	0
15206	0
48452	1
40604	1
116956	1
162267	0
51400	1
118864	0
123714	0
125321	1
97570	0
98388	0
132078	1
65534	0
31739	1
5471	0
67238	1
10449	1
129187	0
18727	0
32109	1
51373	1
5694	1
133621	1
142985	1
102096	1
38901	0
71138	1
161763	0
159745	1
118055	1
88546	0
59720	1
100464	0
149132	0
106688	1
46498	1
108181	0
76040	0
159063	1
83714	0
99899	0
127809	1
35914	1
135773	0
113088	1
101623	1
12409	0
149681	0
123832	0
116601	1
59023	1
24602	0
89913	0
107040	0
70439	1
134058	0
139481	1
5644	0
89222	1
117972	1
85158	0
148212	0
35462	1
121508	0
100844	1
71326	1
23761	1
125806	0
43665	0
4686	1
106660	0
34354	0
43510	0
40561	1
162846	0
18244	1
137564	0
109349	1
55487	1
99075	1
107476	0
2686	1
44192	0
124489	0
13111	0
132284	1
25507	0
18337	0
99898	1
92731	1
1536	0
95447	0
3634	1
94940	0
138046	0
87149	1
42188	1
154045	1
107796	1
156992	0
58757	1
158990	0
117914	0
30643	0
47335	0
136390	0
75407	0
92191	1
35847	0
67075	0
48204	0
45011	1
138737	0
141930	0
137119	1
95146	0
22424	1
78223	1
13142	1
122998	1
155273	0
20599	0
136976	1
66301	0
56275	1
95218	0
79740	1
56379	1
95177	0
7882	0
46315	1
125434	0
149606	1
63965	1
157508	0
87236	1
47685	0
66077	0
41418	1
13227	1
3191	0
161873	0
61416	1
64798	1
21798	1
6369	1
29738	0
99293	0
49590	0
82522	0
34791	1
90476	0
63440	0
89209	0
131505	1
105099	0
159476	1
66820	1
93090	0
69625	0
42309	0
54877	0
13480	0
108895	0
47886	1
44989	0
101907	1
119529	0
70949	0
97877	0
34539	0
88548	0
10407	0
36708	1
156444	1
84579	0
119902	0
38784	1
148083	1
80588	0
8825	0
81788	1
35715	0
118384	0
110315	1
143873	0
15267	0
114865	1
10534	0
53285	1
27696	0
41639	1
33109	1
107197	1
2951	1
141094	0
34465	0
131369	0
19704	0
76671	0
141487	1
7510	0
116248	1
1432	1
45698	1
61760	1
101654	1
76423	0
5074	1
55956	0
47245	0
113560	1
6689	0
97798	0
95460	0
66664	0
14472	1
23342	0
56401	0
134898	1
83548	1
126947	0
79955	1
19303	1
145415	1
161882	0
120316	1
10014	0
24354	0
135902	1
7258	0
162858	0
128563	0
53490	0
65781	0
47689	1
117808	0
38796	1
90993	1
118744	1
79449	1
42492	1
31255	0
16500	0
73442	1
135844	0
21251	0
39899	0
94353	1
72950	0
32890	1
11827	1
71425	0
139297	0
3523	1
61491	0
1868	1
78249	0
32899	0
123978	0
51762	1
102984	0
134718	0
133126	0
49939	1
117141	1
74552	1
41591	1
105515	1
135766	1
102352	1
27805	0
2598	0
33975	0
107242	1
134958	0
24487	0
91004	0
165	1
110847	1
76985	1
144455	1
144234	1
76055	0
45444	0
119100	1
108432	1
94691	1
116401	0
29509	0
56871	1
133631	0
135838	0
99618	0
102400	1
61327	0
144337	0
63441	0
145993	0
155208	0
134199	1
161978	0
106531	0
150776	0
91253	1
159803	0
138673	1
93171	0
117668	0
30370	1
143446	1
33287	0
154720	0
110650	1
89878	1
152237	1
156470	1
92016	1
66471	0
75166	0
134554	1
63112	0
122648	0
31215	1
148708	1
116257	1
47290	0
130947	1
132645	0
87595	1
45423	0
104753	1
153655	0
1823	1
28749	0
39895	0
21447	0
86774	0
63970	1
156972	1
120267	0
10271	0
83899	1
30171	1
11668	1
160885	0
45451	0
78565	0
63435	1
77605	0
307	1
93140	1
95042	0
157092	0
12689	1
105664	0
50045	1
113910	1
141543	1
163192	0
54883	1
88844	0
63860	0
33822	0
2793	1
133013	0
141256	0
147766	1
82624	1
49801	1
9705	1
126740	1
150866	0
30985	1
112904	0
129410	1
30914	0
92154	1
57320	1
78448	0
24130	1
40067	1
30677	0
36681	1
146376	1
24063	1
97111	1
3066	1
59824	1
109440	1
78150	0
2044	1
48134	1
35472	0
153063	1
141078	0
92666	1
140609	1
153969	0
90978	1
112925	1
83610	1
77612	0
140662	0
128439	1
107653	0
6267	0
152813	1
142910	1
38149	0
130385	1
51165	1
145729	1
18470	1
113207	0
142063	1
28090	0
34739	0
41589	0
54613	0
110884	1
47235	1
7760	0
89181	1
129139	1
150375	1
73032	0
33511	1
106246	0
51816	0
79769	0
21330	1
38667	0
68519	0
77773	0
161998	0
107192	1
146108	1
17976	0
4777	0
152349	1
68249	0
17771	0
65069	0
123192	0
141693	1
3379	1
17686	0
118502	1
15195	1
36806	0
144219	1
7947	0
34203	1
83965	1
11744	1
31833	1
32821	0
128157	1
73900	0
124291	1
38568	1
6382	0
29458	1
158448	1
150629	0
27890	0
40425	1
123869	0
154109	1
2922	1
45984	1
72852	1
58805	1
154203	0
58234	0
159283	0
76711	1
20298	0
4146	0
70417	1
79460	0
101976	1
95127	0
28192	1
156132	1
70213	1
59318	1
29432	0
23060	1
115019	0
120075	0
108119	0
131168	0
81391	0
27537	1
124946	0
148176	0
21146	1
134128	0
145575	0
95967	1
136941	0
119791	1
96705	0
139657	0
92643	1
94051	0
152828	1
